year,ED_region,county,Price,Capacity,ShareCCC,ShareFCC,SharePublic,ShareHighRated,ShareLowRated,t_underSA_cap,t_underSA_cap_pCCC,t_underSA_cap_FCC,t_underSA_cap_public,t_underSA_cap_HR,t_underSA_cap_pq12,region
2014,Southcentral,Waseca,99.119331,11.526731,.034482758,.91379309,.05172414,.05172414,.94827586,668.55042,90.750397,520.79999,57,57,611.55042,Greater MN
2014,Westcentral,Clay,116.71891,13.122892,.055,.92500001,.02,.029999999,.97000003,2624.5784,723.12134,1722.4572,179,311.81906,2312.7595,Greater MN
2014,Southwestcentral,Kandiyohi,102.0844,11.209023,.031007752,.9147287,.054263566,.10852713,.89147288,1445.964,249.0878,1054.8762,142,352.68781,1093.2762,Greater MN
2014,NorthCentral,Crow Wing,114.65224,14.285876,.096153848,.8525641,.051282052,.070512824,.92948717,2228.5967,724.53961,1248.0571,256,284.33334,1944.2634,Greater MN
2014,NorthCentral,Morrison,96.859894,11.092723,.031496063,.89763778,.070866145,.11811024,.88188976,1408.7759,133.93773,1102.8381,172,289,1119.7759,Greater MN
2014,Southwest,Jackson,90.070129,12.72562,.048780486,.85365856,.097560972,.097560972,.902439,521.75043,102.85045,338.89999,80,80,441.75046,Greater MN
2014,Southern,Rice,123.12109,11.971834,.03846154,.92948717,.032051284,.051282052,.94871795,1867.6061,428.32037,1285.2858,154,225.44286,1642.1632,Greater MN
2014,Southwest,Lyon,101.35579,12.758654,.043478262,.90579712,.050724637,.050724637,.94927537,1760.6942,308.55136,1264.1428,188,188,1572.6942,Greater MN
2014,Southwest,Lincoln,89.792244,10.807143,0,.89285713,.10714286,.10714286,.89285713,302.60001,0,242.60001,60,60,242.60001,Greater MN
2014,Southwest,Rock,99.03569,9.8909092,0,1,0,0,1,435.20001,0,435.20001,0,0,435.20001,Greater MN
2014,Westcentral,Becker,105.66149,11.391033,.024390243,.88617885,.089430891,.24390244,.75609756,1401.0972,81.687599,1018.4095,301,538.13043,862.96667,Greater MN
2014,Southeast,Goodhue,117.50246,12.164196,.047619049,.8888889,.063492067,.063492067,.93650794,1532.6887,264.68866,1106,162,162,1370.6887,Greater MN
2014,Southern,Olmsted,138.77054,16.638178,.061876249,.90219563,.035928145,.093812376,.90618765,8335.7266,3021.9888,4276.7383,1037,3040.0977,5295.6289,Greater MN
2014,Southcentral,Nicollet,118.7562,16.300337,.10843374,.87951809,.012048192,.060240965,.93975902,1352.928,616.99469,715.93335,20,121,1231.928,Greater MN
2014,Southcentral,Faribault,89.575508,13.329599,.088235296,.79411763,.11764706,.14705883,.85294116,453.20639,113.00639,270.20001,70,89,364.20639,Greater MN
2014,Southwestcentral,McLeod,107.40388,13.029306,.040322579,.90322578,.056451611,.064516127,.93548387,1615.6339,319.20062,1106.4333,190,303,1312.6339,Greater MN
2014,Southcentral,Blue Earth,117.63422,17.308868,.095744684,.87234044,.031914894,.063829787,.93617022,3254.0671,1023.8957,1580.1714,650,874,2380.0671,Greater MN
2014,Southcentral,Le Sueur,113.85653,11.318048,.0099999998,.92000002,.07,.079999998,.92000002,1131.8048,105,887.80475,139,244,887.80475,Greater MN
2014,NorthCentral,Cass,97.145622,17.547018,.027777778,.80555558,.16666667,.19444445,.80555558,1263.3853,367.83768,645.54761,250,587,676.38531,Greater MN
2014,Southeast,Fillmore,92.149048,19.71286,.054545455,.81818181,.12727273,.12727273,.87272727,1084.2073,179.06918,438.13809,467,467,617.20728,Greater MN
2014,Southwest,Nobles,84.70562,12.844568,.06122449,.83673471,.10204082,.10204082,.89795917,629.38385,114.9505,397.43332,117,117,512.38385,Greater MN
2014,Arrowhead,Lake,102.7065,9.9740744,0,.8888889,.11111111,.11111111,.8888889,179.53334,0,139.53334,40,40,139.53334,Greater MN
2014,Southeast,Freeborn,103.6352,12.742349,.03846154,.92307693,.03846154,.051282052,.94871795,993.9032,260.73175,673.17145,60,154,839.9032,Greater MN
2014,Southcentral,Brown,97.754929,12.888683,.036363635,.89999998,.063636363,.090909094,.90909094,1417.7552,236.85045,1026.9048,154,208.18556,1209.5697,Greater MN
2014,UpperMNvalley,Yellow Medicine,95.387962,10.318386,.043478262,.9130435,.043478262,.065217391,.93478262,474.64575,46.131451,393.51428,35,66.006386,408.63934,Greater MN
2014,Westcentral,Douglas,102.99573,12.363445,.025316456,.93037975,.044303797,.056962024,.94303799,1953.4243,257.00052,1490.4238,206,226,1727.4243,Greater MN
2014,UpperMNvalley,Chippewa,91.233749,12.397823,.023809524,.90476191,.071428575,.14285715,.85714287,520.70856,57.47525,368.23334,95,123.33334,397.37524,Greater MN
2014,Westcentral,Pope,100.47729,11.26364,.027777778,.91666669,.055555556,.055555556,.94444442,405.49106,64.281532,289.20953,52,52,353.49106,Greater MN
2014,EastCentral,Mille Lacs,106.2131,15.975397,.068965517,.84482759,.086206898,.12068965,.87931037,926.573,363.00159,463.57144,100,174.28152,752.2915,Greater MN
2014,NorthCentral,Wadena,90.111313,10.716881,.022222223,.84444445,.13333334,.17777778,.82222223,482.25964,30.250132,336.00952,116,136,346.25964,Greater MN
2014,Westcentral,Traverse,74.573212,11.577084,0,.75,.25,.25,.75,185.23334,0,113.23334,72,72,113.23334,Greater MN
2014,Northwest,Polk,100.16441,13.318355,.051282052,.87179488,.07692308,.11111111,.8888889,1558.2476,314.07611,963.17145,281,439.39435,1118.8531,Greater MN
2014,Central,Benton,113.87146,11.423395,.023529412,.9588235,.01764706,.01764706,.98235291,1941.9773,280.00107,1601.9762,60,60,1881.9773,Greater MN
2014,Westcentral,Wilkin,91.652802,9.8641024,0,.92307693,.07692308,.07692308,.92307693,256.46667,0,216.46667,40,40,216.46667,Greater MN
2014,Northwest,Roseau,89.04982,10.120335,.013333334,.9066667,.079999998,.093333334,.9066667,759.02509,15.125066,615.90002,128,143.12506,615.90002,Greater MN
2014,Southcentral,Sibley,96.591705,10.574011,0,.86440676,.13559322,.13559322,.86440676,623.86664,0,493.86667,130,130,493.86667,Greater MN
2014,Southeast,Houston,101.89063,10.454458,.025974026,.92207789,.051948052,.051948052,.94805193,804.99329,102.85045,645.14288,57,57,747.99329,Greater MN
2014,EastCentral,Pine,106.74921,11.217064,.016666668,.88333333,.1,.2,.80000001,673.0238,34,517.0238,122,204,469.0238,Greater MN
2014,Southern,Winona,108.887,12.820573,.054054055,.9054054,.040540539,.054054055,.94594592,1897.4448,470.06384,1288.381,139,280.38797,1617.0569,Greater MN
2014,Westcentral,Otter Tail,98.805374,11.01044,.017857144,.89880955,.083333336,.089285716,.91071427,1849.7539,134.62534,1393.1285,322,332,1517.7539,Greater MN
2014,Southeast,Dodge,119.142,11.702326,.011627907,.94186044,.046511628,.046511628,.95348835,1006.4,124,787.40002,95,95,911.40002,Greater MN
2014,Northwest,Kittson,84.435394,9.5148144,0,.83333331,.16666667,.16666667,.83333331,171.26666,0,135.26666,36,36,135.26666,Greater MN
2014,EastCentral,Kanabec,98.508034,23.189096,.029411765,.88235295,.088235296,.088235296,.91176468,788.42932,31.762638,303.66666,453,453,335.42929,Greater MN
2014,Southwestcentral,Meeker,91.432091,13.835142,.039215688,.82352942,.13725491,.15686275,.84313726,705.59229,136.1256,409.46667,160,170,535.59229,Greater MN
2014,Arrowhead,Itasca,95.154121,15.825141,.05319149,.77659577,.17021276,.27659574,.72340423,1487.5632,240.32516,701.2381,546,777,710.56329,Greater MN
2014,Arrowhead,Aitkin,107.36103,14.754052,.05882353,.85294116,.088235296,.14705883,.85294116,501.63779,143.03778,285.60001,73,161,340.63779,Greater MN
2014,Northwest,Pennington,103.07986,10.731839,.028985508,.942029,.028985508,.028985508,.9710145,740.49695,111.92549,588.57141,40,40,700.49695,Greater MN
2014,Southwestcentral,Renville,95.812424,11.738238,.037037037,.87037039,.09259259,.09259259,.9074074,633.86487,70.331558,463.53333,100,100,533.86487,Greater MN
2014,Headwaters,Clearwater,87.659859,11.626373,0,.84615386,.15384616,.26923078,.73076922,302.28571,0,217.28572,85,121.71429,180.57143,Greater MN
2014,Arrowhead,Carlton,105.30103,16.768074,.092105262,.78947371,.11842106,.18421052,.81578946,1274.3737,329.02606,558.3476,387,614.11334,660.26031,Greater MN
2014,Southwest,Redwood,96.567924,9.8378792,0,.95454544,.045454547,.045454547,.95454544,649.29999,0,590.29999,59,59,590.29999,Greater MN
2014,Southwest,Cottonwood,92.617973,11.282349,.024390243,.87804878,.097560972,.097560972,.902439,462.57629,24.200106,360.37619,78,78,384.57629,Greater MN
2014,Northwest,Marshall,87.369354,11.300985,.029411765,.85294116,.11764706,.11764706,.88235295,384.23349,36.300159,279.93332,68,68,316.23349,Greater MN
2014,Southwest,Murray,90.293518,12.35033,.03846154,.92307693,.03846154,.03846154,.96153843,321.10858,57.47525,243.63333,20,20,301.10858,Greater MN
2014,Arrowhead,Koochiching,95.646645,11.053572,0,.89285713,.10714286,.10714286,.89285713,309.5,0,232.5,77,77,232.5,Greater MN
2014,Westcentral,Stevens,95.483063,11.325163,.023809524,.9285714,.047619049,.047619049,.95238096,475.65683,65.037781,370.61905,40,40,435.65683,Greater MN
2014,Headwaters,Hubbard,108.2869,10.346737,.033333335,.94999999,.016666668,.1,.89999998,620.80426,85.456619,515.3476,20,99.650185,521.15405,Greater MN
2014,UpperMNvalley,Big Stone,87.779053,10.191228,0,.89473683,.10526316,.10526316,.89473683,193.63333,0,165.63333,28,28,165.63333,Greater MN
2014,Arrowhead,Cook,118.79716,11.437508,.07692308,.84615386,.07692308,.07692308,.92307693,148.68759,22.687599,106,20,20,128.68759,Greater MN
2014,Northwest,Norman,95.962708,13.923518,.095238097,.85714287,.047619049,.095238097,.90476191,292.39389,98.493881,163.89999,30,99,193.39388,Greater MN
2014,Headwaters,Mahnomen,64.77829,17.051949,.045454547,.59090906,.36363637,.59090906,.40909091,375.14285,30,121.14286,224,294,81.14286,Greater MN
2014,Westcentral,Grant,82.264244,11.343358,0,.78947371,.21052632,.21052632,.78947371,215.5238,0,135.5238,80,80,135.5238,Greater MN
2014,UpperMNvalley,Lac qui Parle,87.474007,11.293454,.047619049,.80952382,.14285715,.14285715,.85714287,237.16254,7.5625329,167.60001,62,62,175.16254,Greater MN
2014,Southcentral,Watonwan,81.821678,14.734403,.10714286,.78571427,.10714286,.14285715,.85714287,412.56326,131.32516,224.2381,57,67,345.56326,Greater MN
2014,Headwaters,Lake of the Woods,87.688675,10.793651,0,.8888889,.11111111,.11111111,.8888889,97.14286,0,73.14286,24,24,73.14286,Greater MN
2014,Metro,Anoka,151.68347,16.888592,.10584958,.8551532,.038997214,.090529248,.90947074,12126.009,5583.7896,5762.2192,780,3434.1113,8691.8975,MSA
2014,Metro,Hennepin,181.11925,26.399942,.25565913,.69507325,.049267642,.14314248,.85685754,39652.711,28158.178,10014.535,1480,12674.48,26978.232,MSA
2014,Metro,Scott,159.2822,13.976339,.052391801,.92938495,.018223235,.034168564,.96583146,6135.6133,1898.7473,4033.8657,203,801.40302,5334.21,MSA
2014,Metro,Ramsey,168.87296,22.098349,.19694868,.76421636,.038834952,.1442441,.85575587,15932.909,9515.2666,4980.6421,1437,5979.3149,9953.5938,MSA
2014,Central,Wright,133.95349,12.6948,.036764707,.91176468,.051470589,.05882353,.94117647,5179.4785,1134.05,3567.4285,478,803.50519,4375.9736,MSA
2014,Central,Sherburne,132.11948,13.758381,.054744527,.91605842,.02919708,.032846715,.96715331,3769.7964,1156.1296,2395.6667,218,350.67987,3419.1165,MSA
2014,Metro,Washington,160.14636,17.822609,.1,.86199999,.037999999,.079999998,.92000002,8911.3047,4309.5283,4201.7764,400,2214.9348,6696.3696,MSA
2014,Metro,Dakota,166.60718,18.453594,.11882353,.85647058,.024705883,.079999998,.92000002,15685.556,7961.1138,7270.4419,454,4006.3806,11679.175,MSA
2014,EastCentral,Isanti,124.60131,17.490192,.13725491,.78431374,.078431375,.15686275,.84313726,891.99982,438.15219,373.84763,80,207.22386,684.77594,MSA
2014,EastCentral,Chisago,130.47815,13.691633,.057377048,.88524592,.057377048,.073770493,.92622954,1670.3793,497.86969,1032.5095,140,309.70685,1360.6724,MSA
2014,Metro,Carver,158.4931,19.715664,.115,.83999997,.045000002,.079999998,.92000002,3943.1328,2166.1472,1596.9857,180,891.88477,3051.248,MSA
2015,Southeast,Freeborn,104.94727,12.173448,.039473683,.92105263,.039473683,.052631579,.94736844,925.18201,221.18201,644,60,114.45024,810.73175,Greater MN
2015,Metro,Washington,162.73074,17.021551,.10590632,.84928715,.044806518,.097759672,.90224034,8357.582,4062.3313,3835.2505,460,2340.5779,6017.0039,MSA
2015,Southwestcentral,Kandiyohi,100.97755,11.050109,.03846154,.89999998,.061538462,.13846155,.86153847,1436.5142,255.43799,1019.0762,162,390.24625,1046.2679,Greater MN
2015,Southern,Olmsted,141.7028,16.956642,.072614111,.89211619,.035269711,.10373444,.89626557,8173.1021,3128.2544,4070.8477,974,3137.1331,5035.9688,Greater MN
2015,Southern,Winona,109.48289,12.734782,.055172414,.90344828,.04137931,.068965517,.93103451,1846.5433,466.63861,1232.9048,147,341.46301,1505.0803,Greater MN
2015,Metro,Ramsey,172.97533,22.311905,.22381635,.72596842,.050215207,.17503586,.82496411,15551.397,9577.6035,4355.7944,1618,6684.5742,8866.8232,MSA
2015,NorthCentral,Wadena,91.278252,11.393414,.046511628,.81395346,.13953489,.18604651,.81395346,489.91681,60.25013,313.66666,116,136,353.91681,Greater MN
2015,Metro,Dakota,169.73863,18.177546,.12392638,.84662575,.029447854,.092024542,.90797544,14814.699,7775.3931,6568.3062,471,4117.9189,10696.78,MSA
2015,Metro,Anoka,153.39581,16.355627,.11271676,.84393066,.0433526,.12138728,.8786127,11318.095,5473.6343,5204.46,640,3456.0791,7862.0151,MSA
2015,Northwest,Polk,101.74535,13.302219,.050420169,.86554623,.084033616,.12605043,.87394959,1582.9641,330.10696,968.85712,284,426.76569,1156.1985,Greater MN
2015,Southern,Wabasha,115.81636,10.993257,.028169014,.91549295,.056338027,.11267605,.88732392,780.52118,83.187866,617.33331,80,120,660.52118,Greater MN
2015,NorthCentral,Todd,80.295853,12.603174,.018518519,.81481481,.16666667,.2037037,.7962963,680.57141,40,426.57144,214,232.57143,448,Greater MN
2015,Southwest,Nobles,85.774506,12.75731,.039999999,.83999997,.12,.14,.86000001,637.86548,93.019157,405.84634,139,149,488.86551,Greater MN
2015,Metro,Hennepin,185.64023,26.251724,.27223355,.66870332,.059063137,.16904277,.83095723,38668.789,27426.693,8909.0967,2333,14101.812,24566.979,MSA
2015,Northwest,Pennington,105.14874,11.191329,.029850746,.9402985,.029850746,.029850746,.97014928,749.81903,121.81905,586,42,42,707.81903,Greater MN
2015,Southwest,Lyon,98.367691,12.812007,.046153847,.88461536,.069230773,.07692308,.92307693,1665.5609,308.55136,1129.0095,228,239.66667,1425.8942,Greater MN
2015,Southern,Mower,102.83638,11.965128,.02020202,.90909094,.070707068,.070707068,.92929292,1184.5477,218.73816,799.80951,166,166,1018.5477,Greater MN
2015,Metro,Scott,162.3063,13.170366,.052752294,.92889911,.018348623,.052752294,.94724768,5742.2798,1799.0707,3751.209,192,984.84412,4757.4355,MSA
2015,Southwestcentral,Renville,98.139328,11.666917,.05882353,.86274511,.078431375,.078431375,.92156863,595.01276,93.012772,422,80,80,515.01276,Greater MN
2015,Southeast,Dodge,122.49784,11.641912,.023529412,.94117647,.035294119,.035294119,.96470588,989.56256,131.56253,778,80,80,909.56256,Greater MN
2015,Central,Stearns,109.74866,13.14643,.055776894,.90438247,.039840639,.083665341,.91633469,6599.5083,1596.4991,4485.0088,518,1415.0771,5184.4312,Greater MN
2015,Southcentral,Sibley,101.0131,10.482759,0,.87931037,.12068965,.12068965,.87931037,608,0,488,120,120,488,Greater MN
2015,Southeast,Goodhue,120.33942,11.79738,.047619049,.8888889,.063492067,.08730159,.91269839,1486.47,268.46991,1058,160,258.38159,1228.0884,Greater MN
2015,Central,Wright,133.76842,12.490506,.03626943,.91191709,.051813472,.06735751,.93264246,4821.3354,979.67365,3383.6616,458,786.52972,4034.8054,MSA
2015,Southeast,Fillmore,95.452354,13.680046,.054545455,.83636361,.10909091,.10909091,.89090908,752.40253,179.06918,451.33334,122,122,630.40253,Greater MN
2015,Southcentral,Le Sueur,115.08914,11.098688,.010752688,.91397852,.07526882,.10752688,.8924731,1032.178,79.406593,813.77142,139,236.97803,795.20001,Greater MN
2015,Southern,Rice,125.60372,12.031322,.044585988,.91719747,.038216561,.063694268,.93630576,1888.9176,463.10803,1251.8096,174,301.18149,1587.7361,Greater MN
2015,EastCentral,Mille Lacs,109.02486,15.707394,.089285716,.83928573,.071428575,.10714286,.89285713,879.61401,372.41403,427.20001,80,154.28152,725.33252,Greater MN
2015,Southeast,Houston,103.43317,10.208753,.014084507,.91549295,.070422538,.070422538,.92957747,724.82147,74.86908,560.95239,89,89,635.82147,Greater MN
2015,Headwaters,Beltrami,104.21046,12.724725,.045112781,.87218046,.082706764,.090225562,.90977442,1692.3884,204.36934,1065.019,423,433,1259.3884,Greater MN
2015,Central,Sherburne,130.56898,13.994696,.058139537,.91085273,.031007752,.03875969,.96124029,3610.6316,1117.1824,2275.4492,218,360.67987,3249.9517,MSA
2015,Southcentral,Martin,91.755859,11.378963,.02631579,.89473683,.078947365,.078947365,.92105263,864.80121,98.563103,646.2381,120,120,744.80121,Greater MN
2015,Westcentral,Wilkin,90.226875,10.483517,0,.88461536,.11538462,.11538462,.88461536,272.57144,0,212.57143,60,60,212.57143,Greater MN
2015,Westcentral,Otter Tail,101.07809,10.557211,.018633541,.90683228,.074534163,.0931677,.90683228,1699.7109,114.42522,1333.2858,252,282,1417.7109,Greater MN
2015,Arrowhead,Saint Louis,114.93647,16.863293,.11370263,.78717202,.099125363,.12244898,.87755102,5784.1099,1986.0239,2544.0857,1254,1573.6631,4210.4463,Greater MN
2015,Southwestcentral,McLeod,110.48285,13.470852,.050420169,.89075631,.05882353,.084033616,.91596639,1603.0314,372.89514,1040.1362,190,295.4566,1307.5747,Greater MN
2015,Westcentral,Clay,119.76184,13.294134,.05882353,.9197861,.021390375,.037433155,.96256685,2486.0032,721.46564,1608.5375,156,281.53806,2204.4651,Greater MN
2015,NorthCentral,Morrison,98.472061,10.991427,.033898305,.88983053,.076271184,.18644068,.81355929,1296.9885,121.7504,995.2381,180,397.7504,899.2381,Greater MN
2015,UpperMNvalley,Chippewa,96.491402,11.713065,.025641026,.94871795,.025641026,.12820514,.87179488,456.80951,76,345.80951,35,70.476189,386.33334,Greater MN
2015,Northwest,Red Lake,70.480392,21.173964,.045454547,.72727275,.22727273,.27272728,.72727275,465.82721,29.493879,160.33333,276,290,175.82721,Greater MN
2015,Southwest,Murray,92.36039,12.354936,.045454547,.90909094,.045454547,.045454547,.95454544,271.80859,57.47525,194.33333,20,20,251.80858,Greater MN
2015,Metro,Carver,163.19406,19.805748,.14070351,.81909549,.040201005,.090452261,.90954775,3941.3438,2315.5437,1465.8,160,1153.4839,2787.8599,MSA
2015,NorthCentral,Crow Wing,116.57751,14.390917,.096551724,.84827584,.055172414,.096551724,.90344828,2086.6829,688.521,1134.1619,264,424.20648,1662.4764,Greater MN
2015,Westcentral,Stevens,86.961685,11.258949,.02631579,.89473683,.078947365,.10526316,.89473683,427.84009,46.887703,320.95239,60,106.8877,320.95239,Greater MN
2015,Southcentral,Blue Earth,119.05241,17.200436,.10555556,.8611111,.033333335,.072222225,.92777777,3096.0784,957.84033,1478.238,660,789.34381,2306.7346,Greater MN
2015,Southern,Steele,107.80202,13.051561,.032258064,.92903227,.038709678,.051612902,.94838709,2022.9919,459.62051,1386.3715,177,383.62585,1639.3661,Greater MN
2015,Southcentral,Brown,96.392601,13.395959,.038834952,.88349515,.077669904,.10679612,.89320385,1379.7838,236.85045,893.93335,249,301.51889,1078.2649,Greater MN
2015,EastCentral,Chisago,131.06158,13.44746,.061946902,.8761062,.061946902,.079646021,.92035401,1519.563,455.6106,923.95239,140,301.99289,1217.5701,MSA
2015,Central,Benton,113.12286,11.192634,.025477707,.955414,.019108281,.025477707,.97452229,1757.2434,270.73868,1426.5048,60,70,1687.2434,Greater MN
2015,NorthCentral,Cass,95.358864,12.016025,.028571429,.80000001,.17142858,.22857143,.77142859,841.1217,66.550293,514.57141,260,315.71262,525.40912,Greater MN
2015,Southcentral,Watonwan,78.106049,15.07661,.11538462,.76923078,.11538462,.1923077,.80769229,391.99185,131.32516,203.66667,57,107,284.99185,Greater MN
2015,Westcentral,Douglas,103.74054,11.890782,.020833334,.93055558,.048611112,.069444448,.93055558,1712.2726,207.84407,1325.4286,179,209,1503.2726,Greater MN
2015,Arrowhead,Cook,115.02958,11.222584,.071428575,.85714287,.071428575,.071428575,.9285714,157.11617,22.687599,114.42857,20,20,137.11617,Greater MN
2015,Southwestcentral,Meeker,92.082489,14.225236,.039999999,.81999999,.14,.14,.86000001,711.26178,136.1256,415.1362,160,160,551.26178,Greater MN
2015,Southcentral,Nicollet,119.16438,16.935284,.11627907,.83720928,.046511628,.10465116,.89534885,1456.4344,700.10107,676.33331,80,189,1267.4344,Greater MN
2015,Arrowhead,Itasca,96.360954,15.756112,.052083332,.78125,.16666667,.29166666,.70833331,1512.5867,179.08195,707.50476,626,867.08197,645.50476,Greater MN
2015,Southwest,Cottonwood,92.193512,10.488613,.021739131,.89130437,.086956523,.086956523,.9130435,482.4762,32,372.4762,78,78,404.4762,Greater MN
2015,Northwest,Roseau,86.933403,9.9023056,0,.93055558,.069444448,.069444448,.93055558,712.966,0,613.966,99,99,613.966,Greater MN
2015,Headwaters,Clearwater,88.413742,11.353742,0,.85714287,.14285715,.25,.75,317.90475,0,230.90475,87,119.57143,198.33333,Greater MN
2015,Westcentral,Pope,102.18292,11.239175,.03125,.9375,.03125,.03125,.96875,359.65359,71.844063,267.80951,20,20,339.65359,Greater MN
2015,Northwest,Norman,89.51503,14.424694,.050000001,.80000001,.15000001,.15000001,.85000002,288.49387,29.493879,150,109,109,179.49388,Greater MN
2015,Arrowhead,Carlton,105.06419,17.126333,.098591551,.78873241,.11267605,.22535211,.77464789,1215.9696,343.7887,505.18094,367,631.40076,584.56891,Greater MN
2015,Southwest,Pipestone,91.098297,11.217185,.024390243,.87804878,.097560972,.097560972,.902439,459.9046,40.081425,339.82318,80,80,379.9046,Greater MN
2015,Southwest,Rock,94.000038,10.450065,0,.97727275,.022727273,.022727273,.97727275,459.80286,0,439.80286,20,20,439.80286,Greater MN
2015,Southwest,Redwood,92.042557,10.66599,0,.93333334,.06666667,.06666667,.93333334,639.95935,0,558.95935,81,81,558.95935,Greater MN
2015,Headwaters,Hubbard,105.93765,10.807125,.032258064,.91935486,.048387095,.20967741,.7903226,670.04175,89.994141,520.04761,60,191.45914,478.58264,Greater MN
2015,EastCentral,Kanabec,101.52045,22.536076,.028571429,.88571429,.085714288,.085714288,.91428572,788.76263,31.762638,304,453,453,335.76263,Greater MN
2015,Southcentral,Waseca,100.92585,11.456738,.03846154,.90384614,.057692308,.057692308,.94230771,595.75037,90.750397,448,57,57,538.75037,Greater MN
2015,Arrowhead,Koochiching,89.84726,11.6,0,.83333331,.16666667,.16666667,.83333331,348,0,228,120,120,228,Greater MN
2015,Arrowhead,Lake,108.64944,9.4888887,0,.93333334,.06666667,.06666667,.93333334,142.33333,0,122.33334,20,20,122.33334,Greater MN
2015,UpperMNvalley,Yellow Medicine,90.76799,10.724917,.044444446,.8888889,.06666667,.11111111,.8888889,482.62131,46.131451,381.48984,55,96.006386,386.6149,Greater MN
2015,UpperMNvalley,Lac qui Parle,90.896332,10.554893,.043478262,.82608694,.13043478,.13043478,.86956519,242.76253,7.5625329,175.2,60,60,182.76253,Greater MN
2015,Westcentral,Grant,85.092293,11.147619,0,.80000001,.2,.25,.75,222.95238,0,140.95238,82,92,130.95238,Greater MN
2015,EastCentral,Pine,108.12663,11.285714,.018518519,.87037039,.11111111,.22222222,.77777779,609.42859,34,453.42856,122,204,405.42856,Greater MN
2015,Southwest,Lincoln,85.012573,10.902778,0,.875,.125,.125,.875,261.66666,0,201.66667,60,60,201.66667,Greater MN
2015,Northwest,Marshall,92.099785,10.94173,.027777778,.8611111,.11111111,.11111111,.8888889,393.90225,38.56892,287.33334,68,68,325.90225,Greater MN
2015,Arrowhead,Aitkin,100.15796,11.010417,0,.875,.125,.15625,.84375,352.33334,0,270.33334,82,92,260.33334,Greater MN
2015,UpperMNvalley,Swift,88.153481,11.617381,.027777778,.8888889,.083333336,.11111111,.8888889,418.22574,49.912716,320.31302,48,97.91272,320.31302,Greater MN
2015,Westcentral,Becker,107.70831,11.915022,.034782607,.87826085,.086956523,.2173913,.78260869,1370.2275,135.75677,953.47076,281,463.71899,906.50854,Greater MN
2015,EastCentral,Isanti,127.13116,17.058788,.13461539,.78846157,.07692308,.17307693,.82692307,887.05695,438.15219,368.90475,80,232.99406,654.06287,MSA
2015,Headwaters,Mahnomen,65.776428,15.474026,0,.63636363,.36363637,.63636363,.36363637,340.42856,0,153.42857,187,262.42856,78,Greater MN
2015,Northwest,Kittson,91.548378,9.520833,0,.875,.125,.125,.875,152.33333,0,128.33333,24,24,128.33333,Greater MN
2015,Headwaters,Lake of the Woods,89.456345,10.514286,0,.89999998,.1,.2,.80000001,105.14286,0,81.14286,24,34,71.14286,Greater MN
2015,UpperMNvalley,Big Stone,85.763206,10.376658,0,.89473683,.10526316,.10526316,.89473683,197.15651,0,167.15651,30,30,167.15651,Greater MN
2015,Southcentral,Faribault,94.764893,12.644064,.10526316,.81578946,.078947365,.15789473,.84210527,480.47443,133.33156,287.14285,60,162.32516,318.14923,Greater MN
2015,Westcentral,Traverse,85.558647,11.3,0,.83333331,.16666667,.16666667,.83333331,135.60001,0,95.599998,40,40,95.599998,Greater MN
2015,Southwest,Jackson,87.746513,12.336498,.054054055,.83783782,.10810811,.10810811,.8918919,456.45044,102.85045,273.60001,80,80,376.45044,Greater MN
2016,Southeast,Freeborn,116.19154,12.895351,.047619049,.8888889,.063492067,.11111111,.8888889,812.4071,185.28206,552,75.125069,151.67535,660.73175,Greater MN
2016,Metro,Washington,163.93465,18.146528,.11464968,.81104034,.074309982,.16985138,.83014864,8547.0146,4144.0146,3540,863,3064.2593,5482.7554,MSA
2016,Southwestcentral,Kandiyohi,113.78838,12.508733,.044247787,.88495576,.07079646,.16814159,.8318584,1413.4868,280.56998,921.66669,211.25014,467.72592,945.76086,Greater MN
2016,Southern,Olmsted,142.25455,15.758843,.08219178,.87671232,.04109589,.12100457,.87899542,6902.3735,2833.9983,3598,470.37518,2238.0696,4664.3037,Greater MN
2016,Southern,Winona,115.93995,12.897979,.060606062,.87878788,.060606062,.090909094,.90909094,1702.5332,435.5705,1098,168.96274,357.2384,1345.2948,Greater MN
2016,Metro,Ramsey,173.95482,23.150202,.23600605,.67322236,.090771556,.26475039,.73524964,15302.284,9325.7773,3895.5715,2080.9355,7524.8486,7777.4351,MSA
2016,NorthCentral,Wadena,104.00156,11.388725,.048780486,.80487806,.14634146,.19512194,.80487806,466.93774,52.937729,290,124,144,322.93774,Greater MN
2016,Metro,Dakota,175.45555,20.585087,.14879356,.80697054,.044235926,.12868632,.87131369,15356.475,8619.6191,5800,936.85577,4699.7593,10656.716,MSA
2016,Metro,Anoka,156.48869,17.288153,.12322275,.81832546,.058451816,.15797788,.84202212,10943.4,5219.6704,4750.6001,973.13,4097.4346,6845.9658,MSA
2016,Northwest,Polk,112.92543,13.480055,.067307696,.83653843,.096153848,.17307693,.82692307,1401.9257,366.78287,833.14288,202,443.33209,958.59363,Greater MN
2016,Southern,Wabasha,119.03146,11.433538,.031746034,.90476191,.063492067,.15873016,.84126985,720.31293,83.187866,562,75.125069,137.12506,583.18787,Greater MN
